t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
7498656,-0.164,-0.591,0.215,-0.008,-0.016,-0.009,-142.261,-227.470,387.739,-172.950,4.749,111.513,1,-0.7092,0.3867,0.9107,0
7498703,0.170,-0.708,-0.124,-0.012,-0.002,-0.014,-142.261,-227.470,387.739,-172.950,4.749,111.513,1,-1.1436,0.6282,1.8807,0
7498750,0.232,-0.775,-0.594,-0.006,0.005,-0.010,-142.261,-227.470,387.739,-172.950,4.749,111.513,1,-0.6352,0.3499,1.1908,0
7498828,0.007,-0.596,-0.645,-0.018,-0.001,-0.002,-155.570,-217.664,406.446,-171.708,7.678,108.210,1,-0.3207,0.2827,0.6044,0
7498984,-0.078,-0.503,-0.369,-0.025,-0.004,-0.004,-155.570,-217.664,406.446,-171.708,7.678,108.210,1,-0.6707,0.6129,0.9969,0
7499078,-0.072,-0.597,-0.408,-0.027,-0.013,-0.009,-169.947,-196.141,438.382,-169.375,13.058,104.342,1,-0.7643,1.1585,1.5665,0
7499171,-0.308,-0.575,-0.584,-0.048,-0.041,-0.008,-169.947,-196.141,438.382,-169.375,13.058,104.342,1,-0.7145,1.7093,2.1179,0
7499265,-0.449,-0.733,-0.758,-0.051,-0.041,-0.007,-170.584,-169.301,478.038,-166.052,20.312,103.890,1,0.0238,1.8901,2.3254,0
7499343,-0.418,-1.139,-1.277,-0.019,-0.003,-0.004,-170.584,-169.301,478.038,-166.052,20.312,103.890,1,0.9645,1.8556,2.3253,0
7499421,-0.811,-1.087,-1.321,-0.018,-0.008,-0.003,-166.459,-147.839,499.645,-163.851,24.929,104.793,1,1.4510,1.2683,1.1316,0
7499500,-1.086,-0.737,-0.343,-0.029,-0.017,-0.012,-166.459,-147.839,499.645,-163.851,24.929,104.793,1,1.6242,0.5176,-0.4289,0
7499609,-0.909,-0.519,0.623,-0.014,0.003,-0.015,-160.440,-129.103,508.459,-163.538,28.207,105.662,1,1.4899,-0.0626,-1.6592,0
7499718,-0.861,-0.194,0.981,-0.014,0.004,-0.010,-160.440,-129.103,508.459,-163.538,28.207,105.662,1,1.2292,-0.4518,-2.5001,0
7499859,-0.946,0.137,1.002,-0.032,-0.007,-0.006,-145.533,-105.247,518.433,-166.283,33.898,107.462,1,1.2507,-0.3430,-2.4031,0
7499906,-0.889,0.098,0.892,-0.032,-0.001,-0.003,-145.533,-105.247,518.433,-166.283,33.898,107.462,1,1.4070,-0.0093,-1.8628,0
7499953,-0.741,-0.010,0.954,-0.012,0.004,-0.007,-145.533,-105.247,518.433,-166.283,33.898,107.462,1,0.5927,-0.8541,-1.6758,0
7500031,-0.683,0.301,1.113,-0.016,-0.021,-0.009,-135.125,-96.941,523.230,-169.256,37.070,108.698,1,-0.1077,-1.7707,-1.4940,0
7500171,-0.538,0.685,0.856,-0.052,-0.037,-0.008,-135.125,-96.941,523.230,-169.256,37.070,108.698,1,0.0086,-1.5429,-0.9257,0
7500265,-0.379,0.611,0.224,-0.066,-0.014,-0.007,-117.950,-85.754,536.834,-174.072,42.620,111.097,1,0.3508,-1.0241,-0.1023,0
7500375,-0.384,0.169,-0.272,-0.050,0.009,-0.006,-117.950,-85.754,536.834,-174.072,42.620,111.097,1,0.7410,-0.4578,0.6946,0
7500453,-0.395,-0.105,-0.584,-0.035,0.016,-0.008,-98.764,-71.443,559.860,-179.143,49.581,114.181,1,0.8814,0.0374,1.3575,0
7500546,-0.464,-0.184,-0.862,-0.007,0.015,-0.008,-98.764,-71.443,559.860,-179.143,49.581,114.181,1,0.8730,0.4064,1.8322,0
7500625,-0.475,-0.535,-0.907,0.036,0.014,-0.006,-84.545,-66.045,568.767,174.109,53.397,114.771,1,0.4974,0.1353,1.1294,0
7500703,-0.254,-0.656,-0.388,0.038,0.023,-0.002,-84.545,-66.045,568.767,174.109,53.397,114.771,1,0.0105,-0.4005,-0.0227,0
7500812,-0.118,-0.137,0.393,-0.004,0.010,-0.000,-71.766,-76.682,565.478,162.474,54.314,112.322,1,-0.2919,-1.2694,-1.1018,0
7500921,0.033,0.212,0.689,-0.012,-0.003,-0.007,-71.766,-76.682,565.478,162.474,54.314,112.322,1,-0.4478,-2.1418,-1.9458,0
7501062,0.421,0.578,0.881,0.004,0.013,-0.007,-68.427,-125.819,528.137,147.629,46.395,105.394,1,-0.8418,-3.8066,-3.4444,0
7501109,0.700,1.420,1.508,-0.002,0.025,0.003,-68.427,-125.819,528.137,147.629,46.395,105.394,1,-1.2801,-5.5538,-4.9883,0
7501156,0.774,1.859,1.920,-0.021,0.016,0.003,-68.427,-125.819,528.137,147.629,46.395,105.394,1,-1.4009,-3.3068,-3.2453,0
7501234,0.882,1.078,1.417,-0.029,0.012,-0.008,-71.458,-156.982,493.426,143.754,39.016,103.059,1,-1.4716,-0.8300,-1.6779,0
7501375,1.139,-0.161,0.669,-0.002,0.037,-0.014,-71.458,-156.982,493.426,143.754,39.016,103.059,1,-1.3633,-0.7788,-2.0678,0
7501468,0.948,-0.425,0.624,0.003,0.033,-0.007,-74.421,-181.176,462.092,141.077,32.523,101.470,1,-1.0555,-0.3148,-1.7349,0
7501578,0.358,-0.189,0.758,-0.022,-0.005,0.001,-74.421,-181.176,462.092,141.077,32.523,101.470,1,-0.7066,0.2668,-1.1080,0
7501656,0.273,-0.497,0.489,-0.018,0.002,-0.004,-76.621,-199.122,432.261,138.943,26.644,100.400,1,-0.3722,0.7682,-0.5315,0
7501750,0.344,-0.850,0.094,-0.012,0.016,-0.006,-76.621,-199.122,432.261,138.943,26.644,100.400,1,-0.1068,1.1378,-0.0863,0
7501828,0.171,-0.868,-0.201,-0.027,0.007,-0.001,-79.428,-209.444,406.626,138.676,21.773,100.110,1,0.0178,1.4325,0.3264,0
7501906,0.038,-0.901,-0.238,-0.031,0.006,0.001,-79.428,-209.444,406.626,138.676,21.773,100.110,1,0.0501,1.6361,0.6469,0
7502015,-0.146,-0.925,-0.022,-0.025,-0.007,-0.002,-80.698,-213.865,389.192,138.276,18.609,99.926,1,0.1218,1.6843,1.0325,0
7502125,-0.419,-0.884,-0.177,-0.023,-0.025,-0.001,-80.698,-213.865,389.192,138.276,18.609,99.926,1,0.1996,1.6471,1.3790,0
7502265,-0.500,-0.902,-0.789,-0.018,-0.021,0.006,-80.721,-214.084,387.177,138.163,18.268,99.890,1,0.2539,1.5030,1.9482,0
7502312,-0.348,-0.956,-1.117,-0.011,-0.008,0.005,-80.721,-214.084,387.177,138.163,18.268,99.890,1,0.2867,1.3328,2.5219,0
7502375,-0.244,-0.964,-1.017,-0.007,-0.002,-0.002,-80.721,-214.084,387.177,138.163,18.268,99.890,1,0.2508,1.0124,2.4240,0
7502453,-0.290,-0.849,-0.898,-0.007,-0.005,-0.002,-80.720,-214.084,387.179,138.163,18.268,99.890,1,0.1879,0.6773,2.0139,0
7502578,-0.271,-0.682,-0.805,-0.005,-0.003,0.001,-80.720,-214.084,387.179,138.163,18.268,99.890,1,0.1224,0.3875,1.4407,0
7502671,-0.188,-0.551,-0.538,-0.005,-0.001,-0.001,-80.720,-214.084,387.181,138.163,18.268,99.890,1,0.0675,0.1735,0.8930,0
7502781,-0.183,-0.451,-0.333,-0.009,-0.004,-0.001,-80.720,-214.084,387.181,138.163,18.268,99.890,1,0.0280,0.0362,0.4587,0
7502859,-0.201,-0.381,-0.280,-0.009,-0.003,0.002,-80.720,-214.083,387.182,138.163,18.269,99.890,1,0.0034,-0.0380,0.1605,0
7502953,-0.204,-0.348,-0.108,-0.007,-0.002,0.002,-80.720,-214.083,387.182,138.163,18.269,99.890,1,-0.0093,-0.0674,-0.0158,0
7503031,-0.194,-0.364,0.073,-0.007,-0.003,-0.002,-80.720,-214.080,387.183,138.163,18.269,99.890,1,-0.0138,-0.0694,-0.0995,0
7503109,-0.176,-0.393,0.121,-0.009,-0.005,-0.005,-80.720,-214.080,387.183,138.163,18.269,99.890,1,-0.0135,-0.0574,-0.1223,0
