t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
7082906,-0.204,-0.306,-0.246,0.005,-0.026,-0.003,-22.275,-337.310,213.607,-179.530,-2.080,-116.030,1,-0.0232,0.0077,0.0070,0
7083000,-0.430,-0.441,-0.204,0.017,-0.032,-0.003,-22.275,-337.310,213.607,-179.530,-2.080,-116.030,1,-0.0248,0.0140,0.0097,0
7083078,-0.457,-0.329,-0.172,0.014,-0.025,-0.002,-19.628,-337.548,213.730,-179.530,-2.080,-116.030,1,-0.0248,0.0140,0.0097,0
7083156,-0.251,-0.339,-0.196,0.019,-0.010,-0.003,-19.628,-337.548,213.730,-179.530,-2.080,-116.030,1,-0.0227,0.0132,0.0105,0
7083265,-0.457,-0.304,-0.148,0.021,-0.015,-0.003,-18.344,-339.320,214.147,-179.530,-2.080,-116.030,1,-0.0237,0.0077,0.0101,0
7083375,-0.282,-0.263,-0.133,0.015,-0.018,-0.004,-18.344,-339.320,214.147,-179.530,-2.080,-116.030,1,-0.0237,0.0077,0.0101,0
7083515,-0.211,-0.320,-0.118,0.002,-0.021,-0.004,-12.670,-338.930,214.421,-179.530,-2.080,-116.030,1,-0.0237,0.0077,0.0101,0
7083562,-0.330,-0.405,-0.078,0.003,-0.024,-0.005,-12.670,-338.930,214.421,-179.530,-2.080,-116.030,1,-0.0243,-0.0007,0.0089,0
7083609,-0.417,-0.359,-0.025,-0.001,-0.021,-0.003,-12.670,-338.930,214.421,-179.530,-2.080,-116.030,1,-0.0243,-0.0007,0.0089,0
7083687,-0.194,-0.204,0.062,-0.003,-0.007,-0.005,-6.042,-336.983,217.045,-179.530,-2.080,-116.030,1,-0.0243,-0.0007,0.0089,0
7083828,-0.086,-0.254,-0.197,-0.011,0.003,-0.003,-6.042,-336.983,217.045,-179.530,-2.080,-116.030,1,-0.0150,-0.0018,0.0107,0
7083921,-0.318,-0.312,-0.013,-0.013,-0.004,-0.003,-1.609,-335.813,220.975,-179.588,-2.080,-116.030,1,-0.0039,0.0035,0.0180,0
7084031,-0.178,-0.116,0.057,-0.011,0.003,-0.003,-1.609,-335.813,220.975,-179.588,-2.080,-116.030,1,-0.0039,0.0035,0.0180,0
7084109,0.097,-0.249,0.008,-0.008,0.013,-0.002,4.838,-332.380,226.448,-179.495,-2.080,-116.030,1,-0.0039,0.0035,0.0180,0
7084203,-0.257,-0.279,-0.071,-0.013,-0.003,-0.002,4.838,-332.380,226.448,-179.495,-2.080,-116.030,1,0.0018,0.0090,0.0262,0
7084281,-0.264,-0.343,0.140,-0.009,0.004,-0.004,7.742,-329.378,231.580,-179.526,-2.080,-116.030,1,0.0018,0.0090,0.0262,0
7084359,-0.076,-0.135,0.101,-0.013,0.011,-0.004,7.742,-329.378,231.580,-179.526,-2.080,-116.030,1,0.0011,0.0136,0.0296,0
7084468,-0.039,-0.171,-0.013,-0.010,0.008,-0.003,10.761,-325.786,241.754,-179.517,-2.080,-116.030,1,-0.0080,0.0155,0.0343,0
7084578,-0.092,-0.211,0.041,-0.011,0.005,-0.004,10.761,-325.786,241.754,-179.517,-2.080,-116.030,1,-0.0080,0.0155,0.0343,0
7084718,-0.087,-0.248,0.027,-0.009,0.006,-0.004,10.105,-322.225,261.782,-179.521,-2.080,-116.030,1,-0.0080,0.0155,0.0343,0
7084765,-0.115,-0.284,0.078,-0.007,0.004,-0.005,10.105,-322.225,261.782,-179.521,-2.080,-116.030,1,-0.0186,0.0147,0.0520,0
7084812,-0.032,-0.188,-0.013,-0.010,0.007,-0.004,10.105,-322.225,261.782,-179.521,-2.080,-116.030,1,-0.0186,0.0147,0.0520,0
7084890,0.009,-0.068,-0.031,-0.009,0.014,-0.002,7.023,-320.997,277.483,-179.521,-2.080,-116.030,1,-0.0186,0.0147,0.0520,0
7085031,-0.055,-0.128,-0.217,-0.014,0.009,-0.004,7.023,-320.997,277.483,-179.521,-2.080,-116.030,1,-0.0282,0.0095,0.0662,0
7085125,-0.097,-0.200,-0.030,-0.010,0.011,-0.005,-7.549,-319.612,289.500,-179.520,-2.080,-116.030,1,-0.0475,-0.0008,0.0527,0
7085234,-0.120,-0.205,-0.029,-0.009,0.009,-0.003,-7.549,-319.612,289.500,-179.520,-2.080,-116.030,1,-0.0475,-0.0008,0.0527,0
7085312,-0.106,-0.194,0.009,-0.010,0.011,-0.005,-26.034,-320.313,290.952,-179.520,-2.080,-116.030,1,-0.0475,-0.0008,0.0527,0
7085406,-0.164,-0.180,0.023,-0.010,0.010,-0.003,-26.034,-320.313,290.952,-179.520,-2.080,-116.030,1,-0.0787,-0.0112,0.0096,0
7085484,-0.302,-0.428,0.005,0.005,0.000,-0.004,-41.712,-321.876,290.542,-179.520,-2.080,-116.030,1,-0.0787,-0.0112,0.0096,0
7085562,-0.538,-0.253,0.066,-0.007,-0.005,-0.003,-41.712,-321.876,290.542,-179.520,-2.080,-116.030,1,-0.0972,-0.0208,-0.0472,0
7085671,-0.235,-0.254,0.037,-0.011,0.010,-0.004,-43.900,-323.450,290.240,-179.520,-2.080,-116.030,1,-0.0649,-0.0266,-0.0851,0
7085781,-0.254,-0.225,0.077,-0.011,0.010,-0.003,-43.900,-323.450,290.240,-179.520,-2.080,-116.030,1,-0.0649,-0.0266,-0.0851,0
7085921,-0.233,-0.267,0.057,-0.011,0.010,-0.004,-43.900,-323.450,290.240,-179.520,-2.080,-116.030,1,-0.0649,-0.0266,-0.0851,0
7085968,-0.254,-0.244,0.060,-0.011,0.009,-0.003,-43.900,-323.450,290.240,-179.520,-2.080,-116.030,1,-0.0649,-0.0266,-0.0851,0
7086015,-0.298,-0.339,-0.040,-0.005,0.007,-0.003,-43.900,-323.450,290.240,-179.520,-2.080,-116.030,1,-0.0649,-0.0266,-0.0851,0
7086093,-0.278,-0.146,-0.040,-0.010,0.009,-0.004,-41.997,-324.391,287.783,-179.520,-2.080,-116.030,1,-0.0649,-0.0266,-0.0851,0
7086234,0.102,-0.156,0.026,-0.019,0.026,-0.004,-41.997,-324.391,287.783,-179.520,-2.080,-116.030,1,0.0101,-0.0256,-0.0906,0
7086328,-0.171,-0.078,0.056,-0.019,0.011,-0.004,-52.191,-326.904,282.723,-179.520,-2.080,-116.030,1,0.0549,-0.0219,-0.0804,0
7086437,-0.189,-0.225,0.058,-0.014,0.007,-0.004,-52.191,-326.904,282.723,-179.520,-2.080,-116.030,1,0.0549,-0.0219,-0.0804,0
7086515,-0.254,-0.313,0.150,-0.008,0.005,-0.005,-75.626,-327.436,278.915,-179.520,-2.080,-116.030,1,0.0549,-0.0219,-0.0804,0
7086609,-0.245,-0.285,0.043,-0.008,0.006,-0.004,-75.626,-327.436,278.915,-179.520,-2.080,-116.030,1,0.0259,-0.0171,-0.0655,0
7086687,-0.249,-0.277,0.109,-0.009,0.010,-0.004,-92.952,-327.390,278.348,-179.520,-2.080,-116.030,1,0.0259,-0.0171,-0.0655,0
7086765,-0.259,-0.197,0.023,-0.010,0.010,-0.003,-92.952,-327.390,278.348,-179.520,-2.080,-116.030,1,-0.0269,-0.0081,-0.0411,0
7086875,-0.323,-0.395,0.077,0.003,0.004,-0.005,-109.122,-328.928,278.880,-179.520,-2.080,-116.030,1,-0.0418,-0.0006,-0.0083,0
7086984,-0.358,-0.291,0.087,-0.010,-0.002,-0.005,-109.122,-328.928,278.880,-179.520,-2.080,-116.030,1,-0.0418,-0.0006,-0.0083,0
7087125,-0.117,-0.209,0.009,-0.010,0.005,-0.003,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0418,-0.0006,-0.0083,0
7087171,-0.094,-0.249,0.025,-0.010,0.007,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087218,-0.133,-0.234,0.035,-0.010,0.006,-0.005,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087296,-0.155,-0.220,0.014,-0.010,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087437,-0.160,-0.213,0.022,-0.010,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087531,-0.132,-0.232,0.028,-0.010,0.007,-0.005,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087640,-0.153,-0.207,0.007,-0.010,0.006,-0.003,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087718,-0.144,-0.221,0.028,-0.009,0.007,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087812,-0.134,-0.198,0.047,-0.010,0.006,-0.005,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7087890,-0.129,-0.211,0.002,-0.009,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
