t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
6330406,-0.102,-0.236,0.032,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330515,-0.104,-0.231,0.020,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330593,-0.100,-0.233,0.002,-0.009,0.005,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330687,-0.088,-0.240,0.038,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330765,-0.095,-0.228,0.005,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330843,-0.094,-0.224,0.012,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330953,-0.106,-0.237,0.019,-0.008,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331046,-0.096,-0.245,0.044,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331187,-0.093,-0.245,0.004,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331234,-0.110,-0.228,-0.036,-0.008,0.006,-0.001,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331281,-0.110,-0.230,-0.030,-0.008,0.006,-0.001,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331359,-0.071,-0.250,0.024,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331515,-0.063,-0.236,-0.004,-0.010,0.004,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331609,-0.092,-0.229,0.010,-0.009,0.005,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331718,-0.098,-0.234,0.015,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331796,-0.091,-0.263,0.027,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331890,-0.089,-0.248,0.023,-0.010,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6331968,-0.071,-0.269,0.069,-0.010,0.005,-0.006,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332046,-0.082,-0.254,0.038,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332156,-0.092,-0.219,0.008,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
